,filename,filepath,starttime,endtime,npts,sampling_rate,delta,calib,_format,file_date
0,2020.02.10.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200210/2020.02.10.CN.PMAQ..HHE.SAC,2020-02-09T23:29:59.000000Z,2020-02-11T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.10
0,2020.02.10.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200210/2020.02.10.CN.PMAQ..HHN.SAC,2020-02-09T23:29:59.000000Z,2020-02-11T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.10
0,2020.02.10.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200210/2020.02.10.CN.PMAQ..HHZ.SAC,2020-02-09T23:29:59.000000Z,2020-02-11T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.10
0,2020.02.10.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200210/2020.02.10.CN.SMQ..EHZ.SAC,2020-02-09T23:29:59.000000Z,2020-02-11T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.10
0,2020.02.10.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200210/2020.02.10.CN.SNFQ..HHE.SAC,2020-02-09T23:29:59.000000Z,2020-02-11T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.10
0,2020.02.10.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200210/2020.02.10.CN.SNFQ..HHN.SAC,2020-02-09T23:29:59.000000Z,2020-02-11T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.10
0,2020.02.10.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200210/2020.02.10.CN.SNFQ..HHZ.SAC,2020-02-09T23:29:59.000000Z,2020-02-11T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.10
0,2020.02.11.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.CNQ..EHZ.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:29:29.990000Z,8997100,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.ICQ..HHE.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.ICQ..HHN.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.ICQ..HHZ.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.PMAQ..HHE.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.PMAQ..HHN.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.PMAQ..HHZ.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.SMQ..EHZ.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.SNFQ..HHE.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.SNFQ..HHN.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.11.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200211/2020.02.11.CN.SNFQ..HHZ.SAC,2020-02-10T23:29:59.000000Z,2020-02-12T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.11
0,2020.02.12.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.CNQ..EHZ.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.ICQ..HHE.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.ICQ..HHN.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.ICQ..HHZ.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.PMAQ..HHE.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.PMAQ..HHN.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.PMAQ..HHZ.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.SMQ..EHZ.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.SNFQ..HHE.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.SNFQ..HHN.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.12.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200212/2020.02.12.CN.SNFQ..HHZ.SAC,2020-02-11T23:29:59.000000Z,2020-02-13T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.12
0,2020.02.13.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.CNQ..EHZ.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.ICQ..HHE.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.ICQ..HHN.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.ICQ..HHZ.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.PMAQ..HHE.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.PMAQ..HHN.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.PMAQ..HHZ.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.SMQ..EHZ.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.SNFQ..HHE.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.SNFQ..HHN.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.13.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200213/2020.02.13.CN.SNFQ..HHZ.SAC,2020-02-12T23:29:59.000000Z,2020-02-14T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.13
0,2020.02.14.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.CNQ..EHZ.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.ICQ..HHE.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.ICQ..HHN.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.ICQ..HHZ.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.PMAQ..HHE.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.PMAQ..HHN.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.PMAQ..HHZ.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.SMQ..EHZ.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.SNFQ..HHE.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.SNFQ..HHN.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.14.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200214/2020.02.14.CN.SNFQ..HHZ.SAC,2020-02-13T23:29:59.000000Z,2020-02-15T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.14
0,2020.02.15.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.CNQ..EHZ.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.ICQ..HHE.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.ICQ..HHN.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.ICQ..HHZ.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.PMAQ..HHE.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.PMAQ..HHN.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.PMAQ..HHZ.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.SMQ..EHZ.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.SNFQ..HHE.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.SNFQ..HHN.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.15.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200215/2020.02.15.CN.SNFQ..HHZ.SAC,2020-02-14T23:29:59.000000Z,2020-02-16T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.15
0,2020.02.16.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.CNQ..EHZ.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.ICQ..HHE.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.ICQ..HHN.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.ICQ..HHZ.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.PMAQ..HHE.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.PMAQ..HHN.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.PMAQ..HHZ.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.SMQ..EHZ.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.SNFQ..HHE.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.SNFQ..HHN.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.16.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200216/2020.02.16.CN.SNFQ..HHZ.SAC,2020-02-15T23:29:59.000000Z,2020-02-17T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.16
0,2020.02.17.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.CNQ..EHZ.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.ICQ..HHE.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.ICQ..HHN.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.ICQ..HHZ.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.PMAQ..HHE.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.PMAQ..HHN.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.PMAQ..HHZ.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.SMQ..EHZ.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.SNFQ..HHE.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.SNFQ..HHN.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.17.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200217/2020.02.17.CN.SNFQ..HHZ.SAC,2020-02-16T23:29:59.000000Z,2020-02-18T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.17
0,2020.02.18.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.CNQ..EHZ.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.ICQ..HHE.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.ICQ..HHN.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.ICQ..HHZ.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.PMAQ..HHE.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.PMAQ..HHN.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.PMAQ..HHZ.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.SMQ..EHZ.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.SNFQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.SNFQ..HHE.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.SNFQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.SNFQ..HHN.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.18.CN.SNFQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200218/2020.02.18.CN.SNFQ..HHZ.SAC,2020-02-17T23:29:59.000000Z,2020-02-19T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.18
0,2020.02.19.CN.CNQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200219/2020.02.19.CN.CNQ..EHZ.SAC,2020-02-18T23:29:59.000000Z,2020-02-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.19
0,2020.02.19.CN.ICQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200219/2020.02.19.CN.ICQ..HHE.SAC,2020-02-18T23:29:59.000000Z,2020-02-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.19
0,2020.02.19.CN.ICQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200219/2020.02.19.CN.ICQ..HHN.SAC,2020-02-18T23:29:59.000000Z,2020-02-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.19
0,2020.02.19.CN.ICQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200219/2020.02.19.CN.ICQ..HHZ.SAC,2020-02-18T23:29:59.000000Z,2020-02-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.19
0,2020.02.19.CN.PMAQ..HHE.SAC,/network/projects/aia/whale_call/RAW/20200219/2020.02.19.CN.PMAQ..HHE.SAC,2020-02-18T23:29:59.000000Z,2020-02-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.19
0,2020.02.19.CN.PMAQ..HHN.SAC,/network/projects/aia/whale_call/RAW/20200219/2020.02.19.CN.PMAQ..HHN.SAC,2020-02-18T23:29:59.000000Z,2020-02-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.19
0,2020.02.19.CN.PMAQ..HHZ.SAC,/network/projects/aia/whale_call/RAW/20200219/2020.02.19.CN.PMAQ..HHZ.SAC,2020-02-18T23:29:59.000000Z,2020-02-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.19
0,2020.02.19.CN.SMQ..EHZ.SAC,/network/projects/aia/whale_call/RAW/20200219/2020.02.19.CN.SMQ..EHZ.SAC,2020-02-18T23:29:59.000000Z,2020-02-20T00:30:01.000000Z,9000201,100.0,0.01,1.0,SAC,2020.02.19
